net_arbitrage_revenue,energy_capacity_rated,power_output_rated,state_of_health,state_of_charge_initial,state_of_charge_minimum,state_of_charge_maximum,self_discharge_rate,efficiency_charge,efficiency_discharge,rest_before_charge,rest_after_discharge
26860113,80000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
28959920,80000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
31059728,80000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
32063794,80000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
12452503,90000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
20307563,90000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
23443554,90000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
26215296,90000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
28905247,90000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
31005055,90000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
33104862,90000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
35204670,90000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
36071769,90000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
12452503,100000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
21770305,100000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
25071346,100000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
27931643,100000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
30622585,100000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
33050189,100000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
35149997,100000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
37249804,100000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
39349612,100000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
40079743,100000,100000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
4007974,10000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
6124517,20000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
8015948,20000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
7814518,30000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
10335018,30000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
12023923,30000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
9395243,40000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
12249034,40000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
14479960,40000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
16031897,40000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
10884448,50000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
13965821,50000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
16525094,50000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
18624902,50000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
20039871,50000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
12040197,60000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
15629036,60000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
18373551,60000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
20670036,60000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
22769844,60000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
24047846,60000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
12372468,70000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
17253228,70000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
20090559,70000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
22715171,70000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
24814978,70000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
26914786,70000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
28055820,70000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
12439488,80000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
18790487,80000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
21804795,80000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
24498068,80000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
26860113,80000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
28959920,80000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
31059728,80000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
32063794,80000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
12452503,90000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
20306155,90000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
23443554,90000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
26215296,90000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
28905247,90000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
31005055,90000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
33104862,90000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
35204670,90000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
36071769,90000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
12452503,100000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
21770305,100000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
25069235,100000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
27931643,100000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
30622585,100000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
33050189,100000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
35149997,100000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
37249804,100000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
39349612,100000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
40079743,100000,100000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
4007974,10000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
6124517,20000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
8015948,20000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
7814518,30000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
10335018,30000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
12023923,30000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
9395243,40000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
12249034,40000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
14479960,40000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
16031897,40000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
10885152,50000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
13965821,50000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
16525094,50000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
18624902,50000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
20039871,50000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
12040900,60000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
15629036,60000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
18373551,60000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
20670036,60000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
22769844,60000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
24047846,60000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
12372468,70000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
17253228,70000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
20090559,70000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
22715171,70000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
24814978,70000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
26914786,70000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
28055820,70000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
12439488,80000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
18790487,80000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
21806906,80000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
24498068,80000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
26860113,80000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
28959920,80000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
31059728,80000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
32063794,80000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
12452503,90000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
20307563,90000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
23443554,90000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
26215296,90000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
28905247,90000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
31005055,90000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
33104862,90000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
35204670,90000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
36071769,90000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
12452503,100000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
21770305,100000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
25071346,100000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
27931643,100000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
30622585,100000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
33050189,100000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
35149997,100000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
37249804,100000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
39349612,100000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
40079743,100000,100000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
4007974,10000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
6124517,20000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
8015948,20000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
7814518,30000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
10335018,30000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
12023923,30000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
9395243,40000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
12249034,40000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
14479960,40000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
16031897,40000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
10885152,50000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
13965821,50000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
16525094,50000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
18624902,50000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
20039871,50000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
12040900,60000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
15629036,60000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
18373551,60000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
20670036,60000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
22769844,60000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
24047846,60000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
12372468,70000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
17253228,70000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
20090559,70000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
22715171,70000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
24814978,70000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
26914786,70000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
28055820,70000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
12439488,80000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
18790487,80000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
21806906,80000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
24498068,80000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
26860113,80000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
28959920,80000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
31059728,80000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
32063794,80000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
12452503,90000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
20307563,90000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
23443554,90000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
26215296,90000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
28905247,90000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
31005055,90000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
33104862,90000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
35204670,90000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
36071769,90000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
12452503,100000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
21770305,100000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
25071346,100000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
27931643,100000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
30622585,100000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
33050189,100000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
35149997,100000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
37249804,100000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
39349612,100000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
40079743,100000,100000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
4007974,10000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
6124517,20000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
8015948,20000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
7814518,30000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
10335018,30000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
12023923,30000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
9395243,40000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
12249034,40000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
14479960,40000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
16031897,40000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
10885152,50000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
13965821,50000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
16525094,50000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
18624902,50000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
20039871,50000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
12040900,60000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
15629036,60000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
18373551,60000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
20670036,60000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
22769844,60000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
24047846,60000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
12372468,70000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
17253228,70000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
20090559,70000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
22715171,70000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
24814978,70000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
26914786,70000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
28055820,70000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
12439488,80000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
18790487,80000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
21806906,80000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
24498068,80000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
26860113,80000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
28959920,80000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
31059728,80000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
32063794,80000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
12452503,90000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
20307563,90000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
23443554,90000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
26215296,90000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
28905247,90000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
31005055,90000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
33104862,90000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
35204670,90000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
36071769,90000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
12452503,100000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
21770305,100000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
25071346,100000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
27931643,100000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
30622585,100000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
33050189,100000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
35149997,100000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
37249804,100000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
39349612,100000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
40079743,100000,100000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
4251454,10000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
6503746,20000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
8502909,20000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
8304430,30000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
10948833,30000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
12754364,30000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
9997815,40000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
13007492,40000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
15328240,40000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
17005818,40000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
11600208,50000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
14832021,50000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
17518258,50000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
19707648,50000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
21257273,50000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
12876378,60000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
16608860,60000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
19511239,60000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
21897666,60000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
24087056,60000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
25508728,60000,60000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
13297608,70000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
18340971,70000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
21335966,70000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
24087684,70000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
26277073,70000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
28466463,70000,60000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
29760182,70000,70000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
13365256,80000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
19995630,80000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
23160099,80000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
26014985,80000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
28467091,80000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
30656481,80000,60000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
32845871,80000,70000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
34011637,80000,80000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
13383718,90000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
21622214,90000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
24913290,90000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
27839910,90000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
30657109,90000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
32846499,90000,60000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
35035889,90000,70000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
37225279,90000,80000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
38263092,90000,90000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
13383920,100000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
23200416,100000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
26648641,100000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
29664043,100000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
32518731,100000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
35036517,100000,60000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
37225907,100000,70000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
39415296,100000,80000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
