net_arbitrage_revenue,energy_capacity_rated,power_output_rated,state_of_health,state_of_charge_initial,state_of_charge_minimum,state_of_charge_maximum,self_discharge_rate,efficiency_charge,efficiency_discharge,rest_before_charge,rest_after_discharge
77668037,80000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
79589575,80000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
41140745,90000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
62524310,90000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
71355682,90000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
76852206,90000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
81611770,90000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
83616908,90000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
85622046,90000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
87627184,90000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
89538272,90000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
42872751,100000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
65266644,100000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
77179460,100000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
83130351,100000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
88002175,100000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
91570916,100000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
93576054,100000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
95581192,100000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
97586330,100000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
99486968,100000,100000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
9942846,10000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
17588615,20000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
19885693,20000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
23766670,30000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
27834872,30000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
29828540,30000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
28841440,40000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
35177230,40000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
37791009,40000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
39771387,40000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
32218627,50000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
41532825,50000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
45713608,50000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
47743646,50000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
49714234,50000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
34761242,60000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
47533341,60000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
52765845,60000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
55669745,60000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
57697683,60000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
59657081,60000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
36722738,70000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
53227680,70000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
59176680,70000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
63592344,70000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
65625882,70000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
67659420,70000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
69599928,70000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
38927024,80000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
57682880,80000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
65421796,80000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
70354460,80000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
73548481,80000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
75582019,80000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
77612757,80000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
79542775,80000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
40723632,90000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
61669800,90000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
71300012,90000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
76820536,90000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
81471080,90000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
83504618,90000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
85530456,90000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
87570294,90000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
89485622,90000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
42816795,100000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
64437255,100000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
77137460,100000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
83065651,100000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
87943075,100000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
91427216,100000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
93460754,100000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
95487292,100000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
97527830,100000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
99428468,100000,100000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
9942846,10000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
17564775,20000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
19885693,20000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
23421968,30000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
27814012,30000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
29828540,30000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
28343731,40000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
35129550,40000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
37773129,40000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
39771387,40000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
31692830,50000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
41225925,50000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
45668908,50000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
47728746,50000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
49714234,50000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
33793164,60000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
46843936,60000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
52694325,60000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
55628025,60000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
57691363,60000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
59657081,60000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
36110700,70000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
52116326,70000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
58928110,70000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
63523804,70000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
65587142,70000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
67650480,70000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
69599928,70000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
37970450,80000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
56687462,80000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
64956616,80000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
70259100,80000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
73482921,80000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
75546259,80000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
77608197,80000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
79542775,80000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
40180532,90000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
60939348,90000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
70265905,90000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
76647929,90000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
81378700,90000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
83442038,90000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
85505376,90000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
87568714,90000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
89485622,90000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
42276239,100000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
63385660,100000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
75498575,100000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
82451851,100000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
87823875,100000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
91337816,100000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
93401154,100000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
95464492,100000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
97527830,100000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
99428468,100000,100000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
10364859,10000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
18424140,20000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
20729718,20000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
24953714,30000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
29068146,30000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
31094577,30000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
30493632,40000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
36848281,40000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
39443895,40000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
41459436,40000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
34577972,50000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
43533047,50000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
47760543,50000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
49819644,50000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
51824296,50000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
37410246,60000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
49907428,60000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
55272422,60000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
58136292,60000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
60195393,60000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
62189155,60000,60000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
39745547,70000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
55903493,70000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
62003520,70000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
66452940,70000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
68512041,70000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
70571143,70000,60000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
72554014,70000,70000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
41671554,80000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
60987264,80000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
68595622,80000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
73696563,80000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
76828689,80000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
78887790,80000,60000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
80946892,80000,70000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
82918873,80000,80000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
43494917,90000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
65818414,90000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
74861142,90000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
80473993,90000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
85145337,90000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
87204438,90000,60000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
89263540,90000,70000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
91322641,90000,80000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
93283732,90000,90000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
45288975,100000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
69155944,100000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
80997936,100000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
87066095,100000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
92120704,100000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
95521086,100000,60000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
97580187,100000,70000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
99639289,100000,80000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
