net_arbitrage_revenue,energy_capacity_rated,power_output_rated,state_of_health,state_of_charge_initial,state_of_charge_minimum,state_of_charge_maximum,self_discharge_rate,efficiency_charge,efficiency_discharge,rest_before_charge,rest_after_discharge
3366793,80000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
3499062,80000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
3580814,80000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
3662566,80000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
3735918,80000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
2229296,90000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
3054820,90000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
3442141,90000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
3689856,90000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
3885349,90000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
3967101,90000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
4048854,90000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
4130606,90000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
4202908,90000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
2308632,100000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
3260484,100000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
3708230,100000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
4012278,100000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
4208492,100000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
4353389,100000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
4435141,100000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
4516893,100000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
4598645,100000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
4669897,100000,100000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
466989,10000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
841698,20000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
933979,20000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
1147380,30000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
1322367,30000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
1400969,30000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
1405453,40000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
1683396,40000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
1790407,40000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
1867959,40000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
1630242,50000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
2006139,50000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
2176694,50000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
2258446,50000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
2334948,50000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
1812760,60000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
2294761,60000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
2525095,60000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
2644734,60000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
2726486,60000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
2801938,60000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
1963556,70000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
2560820,70000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
2847997,70000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
3031022,70000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
3112774,70000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
3194526,70000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
3268928,70000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
2103911,80000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
2810907,80000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
3170419,80000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
3366793,80000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
3499062,80000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
3580814,80000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
3662566,80000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
3735918,80000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
2229296,90000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
3054820,90000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
3442141,90000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
3689856,90000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
3885349,90000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
3967102,90000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
4048854,90000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
4130606,90000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
4202908,90000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
2308632,100000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
3260484,100000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
3708230,100000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
4012278,100000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
4208492,100000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
4353389,100000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
4435141,100000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
4516893,100000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
4598645,100000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
4669897,100000,100000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
466989,10000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
841698,20000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
933979,20000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
1147380,30000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
1322367,30000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
1400969,30000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
1405453,40000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
1683396,40000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
1790407,40000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
1867959,40000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
1630242,50000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
2006139,50000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
2176694,50000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
2258446,50000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
2334948,50000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
1812760,60000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
2294761,60000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
2525095,60000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
2644734,60000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
2726486,60000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
2801938,60000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
1963556,70000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
2560820,70000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
2847997,70000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
3031022,70000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
3112774,70000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
3194526,70000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
3268928,70000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
2103911,80000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
2810907,80000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
3170419,80000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
3366793,80000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
3499062,80000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
3580814,80000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
3662566,80000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
3735918,80000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
2229296,90000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
3054820,90000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
3442142,90000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
3689856,90000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
3885349,90000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
3967101,90000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
4048853,90000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
4130606,90000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
4202908,90000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
2308632,100000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
3260484,100000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
3708230,100000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
4012278,100000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
4208492,100000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
4353389,100000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
4435141,100000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
4516893,100000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
4598645,100000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
4669897,100000,100000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
466989,10000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
841698,20000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
933979,20000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
1147380,30000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
1322367,30000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
1400969,30000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
1405453,40000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
1683396,40000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
1790407,40000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
1867959,40000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
1630242,50000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
2006139,50000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
2176694,50000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
2258446,50000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
2334948,50000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
1812760,60000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
2294761,60000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
2525095,60000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
2644734,60000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
2726486,60000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
2801938,60000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
1963556,70000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
2560820,70000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
2847997,70000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
3031022,70000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
3112774,70000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
3194526,70000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
3268928,70000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
2103911,80000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
2810907,80000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
3170419,80000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
3366793,80000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
3499062,80000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
3580814,80000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
3662566,80000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
3735918,80000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
2229296,90000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
3054820,90000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
3442141,90000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
3689856,90000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
3885349,90000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
3967102,90000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
4048854,90000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
4130606,90000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
4202908,90000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
2308632,100000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
3260484,100000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
3708230,100000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
4012278,100000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
4208492,100000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
4353389,100000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
4435141,100000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
4516893,100000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
4598645,100000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
4669897,100000,100000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
466989,10000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
841698,20000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
933979,20000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
1147380,30000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
1322367,30000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
1400969,30000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
1405453,40000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
1683396,40000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
1790407,40000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
1867959,40000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
1630242,50000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
2006139,50000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
2176694,50000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
2258446,50000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
2334948,50000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
1812760,60000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
2294761,60000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
2525095,60000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
2644734,60000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
2726486,60000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
2801938,60000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
1963556,70000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
2560820,70000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
2847997,70000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
3031022,70000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
3112774,70000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
3194526,70000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
3268928,70000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
2103911,80000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
2810907,80000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
3170419,80000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
3366793,80000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
3499062,80000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
3580814,80000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
3662566,80000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
3735918,80000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
2229296,90000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
3054820,90000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
3442141,90000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
3689856,90000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
3885349,90000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
3967102,90000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
4048854,90000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
4130606,90000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
4202908,90000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
2308632,100000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
3260484,100000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
3708230,100000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
4012278,100000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
4208492,100000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
4353389,100000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
4435141,100000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
4516893,100000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
4598645,100000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
4669897,100000,100000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
655562,10000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
1207857,20000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
1311124,20000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
1653763,30000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
1882066,30000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
1966686,30000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
2023798,40000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
2415714,40000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
2538753,40000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
2622249,40000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
2341078,50000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
2886621,50000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
3107445,50000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
3195441,50000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
3277811,50000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
2603105,60000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
3307527,60000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
3623571,60000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
3764133,60000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
3852128,60000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
3933373,60000,60000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
2807778,70000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
3685972,70000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
4094623,70000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
4332825,70000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
4420820,70000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
4508815,70000,60000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
4588935,70000,70000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
2984403,80000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
4047597,80000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
4565242,80000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
4831428,80000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
4989512,80000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
5077507,80000,60000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
5165502,80000,70000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
5244498,80000,80000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
3156197,90000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
4392839,90000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
4961290,90000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
5302624,90000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
5558204,90000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
5646199,90000,60000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
5734194,90000,70000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
5822190,90000,80000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
5900060,90000,90000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
3289496,100000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
4682157,100000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
5339817,100000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
5773243,100000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
6039286,100000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
6214891,100000,60000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
6302886,100000,70000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
6390882,100000,80000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
