net_arbitrage_revenue,energy_capacity_rated,power_output_rated,state_of_health,state_of_charge_initial,state_of_charge_minimum,state_of_charge_maximum,self_discharge_rate,efficiency_charge,efficiency_discharge,rest_before_charge,rest_after_discharge
29157696,40000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
30002726,40000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
23477841,50000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
32650793,50000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
35589181,50000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
36732891,50000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
37503407,50000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
25640794,60000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
36469510,60000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
41197561,60000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
43164585,60000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
44308063,60000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
45004089,60000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
27483354,70000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
39547283,70000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
46439095,70000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
49596070,70000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
50739988,70000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
51883234,70000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
52504770,70000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
28982290,80000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
42210464,80000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
51470299,80000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
54930081,80000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
57171474,80000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
58315392,80000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
59458406,80000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
60005452,80000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
30057033,90000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
44759296,90000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
54704265,90000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
60208294,90000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
63602960,90000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
64746878,90000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
65890612,90000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
67033578,90000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
67506134,90000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
30946889,100000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
46955682,100000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
57797938,100000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
65301586,100000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
68662602,100000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
71178363,100000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
72322281,100000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
73465783,100000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
74608749,100000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
75006815,100000,100000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
7372249,10000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
13466167,20000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
14744499,20000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
17947079,30000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
21213704,30000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
22116748,30000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
20797332,40000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
26932335,40000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
28676608,40000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
29488998,40000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
23227029,50000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
32069710,50000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
34964504,50000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
36139512,50000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
36861247,50000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
25341630,60000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
35894159,60000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
40398502,60000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
42427408,60000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
43602416,60000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
44233497,60000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
27202096,70000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
38934681,70000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
45549760,70000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
48716627,70000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
49890312,70000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
51065319,70000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
51605746,70000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
28666112,80000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
41594664,80000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
50659371,80000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
53864670,80000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
56178209,80000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
57353216,80000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
58528223,80000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
58977996,80000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
29801773,90000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
44257025,90000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
53841238,90000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
59029810,90000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
62472440,90000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
63641113,90000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
64816120,90000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
65990247,90000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
66350246,90000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
30687859,100000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
46454058,100000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
56901229,100000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
64139421,100000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
67330838,100000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
69929009,100000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
71104017,100000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
72279024,100000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
73454031,100000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
73722495,100000,100000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
8318573,10000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
15048039,20000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
16637147,20000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
19958838,30000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
23647101,30000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
24955721,30000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
23243828,40000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
30096079,40000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
32032567,40000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
33274295,40000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
26164466,50000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
35588212,50000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
38908736,50000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
40418033,50000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
41592869,50000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
28570444,60000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
39917677,60000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
45144119,60000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
47294202,60000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
48803499,60000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
49911443,60000,60000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
30483732,70000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
43331020,70000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
50700854,70000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
54170371,70000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
55679668,70000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
57188966,70000,60000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
58230017,70000,70000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
32050789,80000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
46487656,80000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
56063783,80000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
60192158,80000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
62555837,80000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
64065134,80000,60000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
65574432,80000,70000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
66548591,80000,80000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
33210842,90000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
49558429,90000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
59876515,90000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
65813495,90000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
69432006,90000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
70941303,90000,60000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
72450601,90000,70000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
73959898,90000,80000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
74867165,90000,90000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
34188919,100000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
52328933,100000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
63315962,100000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
71176424,100000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
75240198,100000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
77817472,100000,60000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
79326770,100000,70000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
80836067,100000,80000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
