net_arbitrage_revenue,energy_capacity_rated,power_output_rated,state_of_health,state_of_charge_initial,state_of_charge_minimum,state_of_charge_maximum,self_discharge_rate,efficiency_charge,efficiency_discharge,rest_before_charge,rest_after_discharge
35308846,30000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
39385640,30000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
41483022,30000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
44245924,40000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
50598769,40000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
53309824,40000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
55310696,40000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
51930787,50000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
60970490,50000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
64844877,50000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
67238449,50000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
69138371,50000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
57094127,60000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
70617693,60000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
75898154,60000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
78771281,60000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
81164853,60000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
82966045,60000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
59954253,70000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
79867283,70000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
86414616,70000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
90304113,70000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
92697685,70000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
95091257,70000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
96793719,70000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
61931037,80000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
88491848,80000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
96496856,80000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
101197538,80000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
104230517,80000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
106624089,80000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
109017661,80000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
110621393,80000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
63355986,90000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
97000128,90000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
105926540,90000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
111858741,90000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
115763350,90000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
118156922,90000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
120550494,90000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
122931806,90000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
124449068,90000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
64677305,100000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
103861574,100000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
115281366,100000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
121940981,100000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
126496923,100000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
129689754,100000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
132083326,100000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
134476898,100000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
136870470,100000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
138276742,100000,100000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
13810002,10000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
25281712,20000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
27620004,20000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
35291174,30000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
39350296,30000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
41430006,30000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
44237528,40000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
50563425,40000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
53259028,40000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
55240008,40000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
51930737,50000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
60935146,50000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
64791861,50000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
67167761,50000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
69050011,50000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
57017947,60000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
70582349,60000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
75845138,60000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
78700593,60000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
81076493,60000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
82860013,60000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
59805099,70000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
79831309,70000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
86361600,70000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
90233425,70000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
92609325,70000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
94985225,70000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
96670015,70000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
61781883,80000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
88475057,80000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
96443840,80000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
101126850,80000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
104142157,80000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
106513617,80000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
108893217,80000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
110480017,80000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
63206908,90000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
96998728,90000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
105873524,90000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
111788053,90000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
115674990,90000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
118050890,90000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
120426790,90000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
122802690,90000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
124290020,90000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
64528317,100000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
103860074,100000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
115228350,100000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
121870293,100000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
126408563,100000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
129583722,100000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
131959622,100000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
134335522,100000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
136711422,100000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
138100022,100000,100000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
13810002,10000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
25281712,20000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
27620004,20000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
35291174,30000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
39350296,30000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
41430006,30000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
44237528,40000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
50563425,40000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
53256808,40000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
55240008,40000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
51909114,50000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
60935146,50000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
64791861,50000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
67167761,50000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
69050011,50000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
56692301,60000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
70582349,60000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
75845138,60000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
78700593,60000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
81076493,60000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
82860013,60000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
59346682,70000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
79831309,70000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
86361600,70000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
90233425,70000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
92604515,70000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
94985225,70000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
96670015,70000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
61323466,80000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
88475057,80000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
96443840,80000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
101126850,80000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
104142157,80000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
106518057,80000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
108893957,80000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
110480017,80000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
62748441,90000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
97000118,90000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
105873524,90000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
111788053,90000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
115674990,90000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
118050890,90000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
120426790,90000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
122802690,90000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
124290020,90000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
64065377,100000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
103818229,100000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
115228350,100000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
121870293,100000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
126408563,100000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
129583722,100000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
131948222,100000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
134335522,100000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
136711422,100000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
138100022,100000,100000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
14895182,10000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
27374541,20000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
29790364,20000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
38349146,30000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
42510389,30000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
44685546,30000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
48112235,40000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
54749083,40000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
57494860,40000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
59580728,40000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
56572368,50000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
66080577,50000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
70036307,50000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
72479331,50000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
74475910,50000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
62374148,60000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
76698293,60000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
82123624,60000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
85020779,60000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
87463802,60000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
89371092,60000,60000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
65868385,70000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
86753844,70000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
93575872,70000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
97562226,70000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
100005250,70000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
102448274,70000,60000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
104266274,70000,70000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
68198728,80000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
96224470,80000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
104665859,80000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
109498166,80000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
112546697,80000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
114989721,80000,60000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
117432745,80000,70000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
119161457,80000,80000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
69723201,90000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
105526347,90000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
115047439,90000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
121071168,90000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
125088144,90000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
127531168,90000,60000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
129974192,90000,70000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
132417216,90000,80000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
134056639,90000,90000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
71109776,100000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
113144737,100000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
125219212,100000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
132161155,100000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
136872707,100000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
140072615,100000,60000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
142515639,100000,70000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
144958663,100000,80000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
