net_arbitrage_revenue,energy_capacity_rated,power_output_rated,state_of_health,state_of_charge_initial,state_of_charge_minimum,state_of_charge_maximum,self_discharge_rate,efficiency_charge,efficiency_discharge,rest_before_charge,rest_after_discharge
131227100,90000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
131973890,90000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
62037036,100000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
105042310,100000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
126509766,100000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
134016022,100000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
138603222,100000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
141640955,100000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
143083355,100000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
144525755,100000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
145968155,100000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
146637655,100000,100000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0,0
14663765,10000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
27720644,20000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
29327531,20000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
38814960,30000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
42780766,30000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
43991296,30000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
47363551,40000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
55441288,40000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
57521822,40000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
58655062,40000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
52521155,50000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
67008011,50000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
70820477,50000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
72262877,50000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
73318827,50000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
55660921,60000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
77629920,60000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
83161933,60000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
85561533,60000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
87003933,60000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
87982593,60000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
57839307,70000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
87669636,70000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
94783295,70000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
98860188,70000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
100302588,70000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
101744988,70000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
102646358,70000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
59634170,80000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
94727102,80000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
106240737,80000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
110882577,80000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
113601244,80000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
115043644,80000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
116486044,80000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
117310124,80000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
60983696,90000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
101003580,90000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
116444880,90000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
122558580,90000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
126899900,90000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
128342300,90000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
129784700,90000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
131227100,90000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
131973890,90000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
62037036,100000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
105042310,100000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
126509766,100000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
134016022,100000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
138603222,100000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
141640955,100000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
143083355,100000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
144525755,100000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
145968155,100000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
146637655,100000,100000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1,1
14663765,10000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
27720644,20000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
29327531,20000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
38814960,30000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
42780766,30000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
43991296,30000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
47363551,40000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
55441288,40000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
57521822,40000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
58655062,40000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
52486924,50000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
67008011,50000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
70820477,50000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
72262877,50000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
73318827,50000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
55569209,60000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
77629920,60000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
83161933,60000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
85561533,60000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
87003933,60000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
87982593,60000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
57736661,70000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
87669636,70000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
94783295,70000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
98860188,70000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
100302588,70000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
101744988,70000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
102646358,70000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
59531525,80000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
94727102,80000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
106240737,80000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
110882577,80000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
113601244,80000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
115043644,80000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
116482684,80000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
117310124,80000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
60871150,90000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
101003580,90000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
116444880,90000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
122558580,90000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
126899900,90000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
128342300,90000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
129784699,90000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
131225420,90000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
131973890,90000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
61912534,100000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
104973848,100000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
126509766,100000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
134016022,100000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
138603222,100000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
141640955,100000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
143083355,100000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
144525755,100000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
145968155,100000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
146637655,100000,100000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2,2
14663765,10000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
27720644,20000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
29327531,20000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
38706226,30000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
42780766,30000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
43991296,30000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
47004258,40000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
55441288,40000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
57521822,40000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
58655062,40000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
52023642,50000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
67008011,50000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
70820477,50000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
72262877,50000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
73318827,50000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
55014928,60000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
77412453,60000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
83161933,60000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
85561533,60000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
87003933,60000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
87982593,60000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
57142249,70000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
87089725,70000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
94783295,70000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
98860188,70000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
100302588,70000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
101744988,70000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
102646358,70000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
58941436,80000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
94008516,80000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
106240737,80000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
110882577,80000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
113601244,80000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
115043644,80000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
116482684,80000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
117310124,80000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
60275315,90000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
100190987,90000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
116118680,90000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
122558580,90000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
126899900,90000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
128342300,90000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
129784700,90000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
131225420,90000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
131973890,90000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
61305705,100000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
104047284,100000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
125821122,100000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
134016022,100000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
138603222,100000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
141640955,100000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
143083355,100000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
144525755,100000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
145968155,100000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
146637655,100000,100000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,3,3
14662643,10000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
27637166,20000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
29325286,20000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
38341770,30000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
42767299,30000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
43987930,30000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
46712808,40000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
55274333,40000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
57507233,40000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
58650573,40000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
51740389,50000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
66474166,50000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
70794666,50000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
72247166,50000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
73313216,50000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
54686814,60000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
76683540,60000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
82911500,60000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
85534599,60000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
86980379,60000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
87975860,60000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
56755195,70000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
86401326,70000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
94165973,70000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
98822033,70000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
100274533,70000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
101721993,70000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
102638503,70000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
58465727,80000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
93425617,80000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
105256526,80000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
110548666,80000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
113561966,80000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
115014466,80000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
116466966,80000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
117301146,80000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
59775072,90000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
99636541,90000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
115025311,90000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
121857780,90000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
126849400,90000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
128301900,90000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
129754400,90000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
131205220,90000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
131963790,90000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
60814928,100000,10000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
103480778,100000,20000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
124647232,100000,30000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
132948333,100000,40000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
138185833,100000,50000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
141589333,100000,60000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
143041833,100000,70000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
144494333,100000,80000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
145946833,100000,90000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
146626433,100000,100000,1.0,0.0,0.0,1.0,0.0,0.9,0.9,4,4
15876072,10000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
30164863,20000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
31752145,20000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
42519001,30000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
46394501,30000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
47628218,30000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
52460010,40000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
60329727,40000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
62340135,40000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
63504291,40000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
58928186,50000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
73104898,50000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
76843369,50000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
78285769,50000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
79380364,50000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
63120391,60000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
85038002,60000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
90494590,60000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
92789003,60000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
94231403,60000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
95256437,60000,60000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
65747018,70000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
96306526,70000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
103318938,70000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
107292237,70000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
108734637,70000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
110177037,70000,60000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
111132510,70000,70000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
67764487,80000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
104920021,80000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
115995758,80000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
120659454,80000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
123237871,80000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
124680271,80000,60000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
126122671,80000,70000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
127008583,80000,80000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
69342921,90000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
112427404,90000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
127557003,90000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
133532977,90000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
137741105,90000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
139183505,90000,60000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
140625905,90000,70000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
142068305,90000,80000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
142884656,90000,90000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
70555852,100000,10000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
117856373,100000,20000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
138848180,100000,30000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
146209797,100000,40000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
150824317,100000,50000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
153686739,100000,60000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
155129139,100000,70000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
156571539,100000,80000,1.0,0.0,0.0,1.0,0.0,0.91,0.91,0,0
